bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Aspect_5deg,BulkDensity_5min,ClayPercentage_5min,current_5arcmin_annualPET,current_5arcmin_aridityIndexThornthwaite,current_5arcmin_climaticMoistureIndex,current_5arcmin_continentality,current_5arcmin_embergerQ,current_5arcmin_growingDegDays0,current_5arcmin_growingDegDays5,current_5arcmin_maxTempColdest,current_5arcmin_minTempWarmest,current_5arcmin_monthCountByTemp10,current_5arcmin_PETColdestQuarter,current_5arcmin_PETDriestQuarter,current_5arcmin_PETseasonality,current_5arcmin_PETWarmestQuarter,current_5arcmin_PETWettestQuarter,current_5arcmin_thermicityIndex,OrganicCarbon_5min,PhCaCL_5min,Slope_5deg,habitat_fragmentation,human_accessibility,human_appropriation,mammal_spr,plant_spr,Boreal_Forests_Taiga_map,Deserts_and_Xeric_Shrublands_map,Flooded_Grasslands_and_Savannas_map,Inland_Water_map,Mangroves_map,"Mediterranean_Forests,_Woodlands_and_Scrub_map",Montane_Grasslands_and_Shrublands_map,Rock_and_Ice_map,Temperate_Broadleaf_and_Mixed_Forests_map,Temperate_Conifer_Forests_map,"Temperate_Grasslands,_Savannas_and_Shrublands_map",Tropical_and_Subtropical_Coniferous_Forests_map,Tropical_and_Subtropical_Dry_Broadleaf_Forests_map,"Tropical_and_Subtropical_Grasslands,_Savannas_and_Shrublands_map",Tropical_and_Subtropical_Moist_Broadleaf_Forests_map,Tundra_map,Aepyceros_melampus_presence_map,Alcelaphus_buselaphus_presence_map,Alces_alces_presence_map,Antidorcas_marsupialis_presence_map,Antilocapra_americana_presence_map,Antilope_cervicapra_presence_map,Axis_axis_presence_map,Axis_porcinus_presence_map,Bison_bison_presence_map,Bison_bonasus_presence_map,Blastocerus_dichotomus_presence_map,Boselaphus_tragocamelus_presence_map,Bos_javanicus_presence_map,Capra_ibex_presence_map,Capra_nubiana_presence_map,Capra_pyrenaica_presence_map,Capra_sibirica_presence_map,Capreolus_capreolus_presence_map,Capreolus_pygargus_presence_map,Capricornis_crispus_presence_map,Capricornis_swinhoei_presence_map,Catagonus_wagneri_presence_map,Cephalophus_dorsalis_presence_map,Cephalophus_jentinki_presence_map,Cephalophus_natalensis_presence_map,Cephalophus_niger_presence_map,Cephalophus_nigrifrons_presence_map,Cephalophus_rufilatus_presence_map,Cephalophus_silvicultor_presence_map,Cephalophus_zebra_presence_map,Cervus_elaphus_presence_map,Cervus_nippon_presence_map,Connochaetes_gnou_presence_map,Connochaetes_taurinus_presence_map,Damaliscus_lunatus_presence_map,Damaliscus_pygargus_presence_map,Dama_dama_presence_map,Diceros_bicornis_presence_map,Equus_grevyi_presence_map,Equus_hemionus_presence_map,Equus_kiang_presence_map,Equus_quagga_presence_map,Equus_zebra_presence_map,Eudorcas_rufifrons_presence_map,Eudorcas_thomsonii_presence_map,Gazella_bennettii_presence_map,Gazella_dorcas_presence_map,Gazella_gazella_presence_map,Gazella_subgutturosa_presence_map,Giraffa_camelopardalis_presence_map,Hippopotamus_amphibius_presence_map,Hippotragus_equinus_presence_map,Hippotragus_niger_presence_map,Hydropotes_inermis_presence_map,Hyemoschus_aquaticus_presence_map,Hylochoerus_meinertzhageni_presence_map,Kobus_ellipsiprymnus_presence_map,Kobus_kob_presence_map,Kobus_leche_presence_map,Kobus_megaceros_presence_map,Kobus_vardonii_presence_map,Litocranius_walleri_presence_map,Madoqua_guentheri_presence_map,Madoqua_kirkii_presence_map,Mazama_americana_presence_map,Mazama_gouazoubira_presence_map,Mazama_nana_presence_map,Mazama_pandora_presence_map,Mazama_temama_presence_map,Muntiacus_reevesi_presence_map,Nanger_granti_presence_map,Nanger_soemmerringii_presence_map,Neotragus_batesi_presence_map,Neotragus_pygmaeus_presence_map,Odocoileus_hemionus_presence_map,Odocoileus_virginianus_presence_map,Oreamnos_americanus_presence_map,Oreotragus_oreotragus_presence_map,Oryx_beisa_presence_map,Oryx_gazella_presence_map,Ourebia_ourebi_presence_map,Ovibos_moschatus_presence_map,Ovis_canadensis_presence_map,Ovis_dalli_presence_map,Pecari_tajacu_presence_map,Pelea_capreolus_presence_map,Phacochoerus_aethiopicus_presence_map,Phacochoerus_africanus_presence_map,Philantomba_maxwellii_presence_map,Philantomba_monticola_presence_map,Potamochoerus_larvatus_presence_map,Potamochoerus_porcus_presence_map,Procapra_picticaudata_presence_map,Pseudois_nayaur_presence_map,Pudu_puda_presence_map,Rangifer_tarandus_presence_map,Raphicerus_campestris_presence_map,Raphicerus_melanotis_presence_map,Raphicerus_sharpei_presence_map,Redunca_arundinum_presence_map,Redunca_fulvorufula_presence_map,Redunca_redunca_presence_map,Rhinoceros_unicornis_presence_map,Rupicapra_pyrenaica_presence_map,Rupicapra_rupicapra_presence_map,Rusa_unicolor_presence_map,Sus_barbatus_presence_map,Sus_scrofa_presence_map,Sylvicapra_grimmia_presence_map,Syncerus_caffer_presence_map,Tapirus_terrestris_presence_map,Tayassu_pecari_presence_map,Tragelaphus_angasii_presence_map,Tragelaphus_buxtoni_presence_map,Tragelaphus_eurycerus_presence_map,Tragelaphus_imberbis_presence_map,Tragelaphus_oryx_presence_map,Tragelaphus_scriptus_presence_map,Tragelaphus_spekii_presence_map,Tragelaphus_strepsiceros_presence_map,Tragulus_kanchil_presence_map,Tragulus_napu_presence_map,Vicugna_vicugna_presence_map,presence
0.6383013589311627,-0.02732055890929456,0.9570388209496394,0.033156754950248515,0.1309512241192828,0.06003499613426795,-0.2161380931131812,-0.11608537430009165,0.1412583895554223,0.34874216470735964,0.08020297356165214,1.6307945885233104,2.1198872437984573,-1.4867005130661248,0.17955301837277113,0.8507397860154672,-1.0971211989969871,0.290102034458344,0.7333291197992614,1.419008310464961,0.5307406736382781,1.103430378780225,1.1490976873826233,0.09462852506229827,-0.7014612471842958,-1.5064434153047337,0.03018577930771425,0.5809220171330217,0.6144675737181126,1.0379079269664488,-0.33107280612672585,1.156954223564074,1.6201900519249364,1.1811956571227995,-1.5163172010807358,0.24132146781674044,0.7812479517744609,0.673814765251769,-0.31883711049572594,0.7305497409286638,-0.4674146302435048,-0.3899897811819947,-0.32379370370259475,2.1474042908292867,1.6616853844877293,1.3505372859912341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6315527448994418,-0.03767198658840243,0.9521365173216508,0.07248187704038435,0.22008544787846093,0.1231038349718678,-0.3047113708081779,-0.07250825320724713,0.2456453328217012,0.4176367108626152,0.10428273249939307,1.5988874663119224,2.023108613724392,-1.4832391681237416,0.16019184853506907,0.8257242726949741,-1.075395316211468,0.2806457676371855,0.7235707362818965,-1.7055287656846692,0.1631604717809844,2.656852802152286,1.13122494223348,0.02528038542567256,-0.6602825500119315,-1.5064434153047337,0.044404126781303656,0.564443378580603,0.5983902349972988,1.014822448854536,-0.34302726366165115,1.156954223564074,1.5898021668479128,1.1781394445759747,-1.4941603207948508,0.22486980072832646,0.7649340763063911,0.6460091246415274,-0.31883711049572594,0.7305497409286638,-0.35948434207262825,-0.36033629081708257,-0.3806123203649305,0.3019939495672898,2.0007657702963932,-0.3084680141415165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6383013589311627,-0.02732055890929456,0.9570388209496394,0.033156754950248515,0.1309512241192828,0.06003499613426795,-0.2161380931131812,-0.11608537430009165,0.1412583895554223,0.34874216470735964,0.08020297356165214,1.6307945885233104,2.1198872437984573,-1.4867005130661248,0.17955301837277113,0.8507397860154672,-1.0971211989969871,0.290102034458344,0.7333291197992614,1.419008310464961,0.5307406736382781,1.103430378780225,1.1490976873826233,0.09462852506229827,-0.7014612471842958,-1.5064434153047337,0.03018577930771425,0.5809220171330217,0.6144675737181126,1.0379079269664488,-0.33107280612672585,1.156954223564074,1.6201900519249364,1.1811956571227995,-1.5163172010807358,0.24132146781674044,0.7812479517744609,0.673814765251769,-0.31883711049572594,0.7305497409286638,-0.4674146302435048,-0.3899897811819947,-0.32379370370259475,2.1474042908292867,1.6616853844877293,1.3505372859912341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6450499729628836,-0.0169691312301867,0.961941124577628,0.03606972695692525,0.17551833599887187,0.028500576715468025,-0.2161380931131812,-0.10267702934844716,0.16023783378565482,0.3699404866012844,0.10909868428694126,1.6307945885233104,2.0714979287614246,-1.4845852467124463,0.18923360329162212,0.8407335806872699,-1.075395316211468,0.2995583012795025,0.7333291197992614,-0.9605657143811618,0.1631604717809844,2.656852802152286,1.1592595455512753,0.09576533241423904,-0.7014612471842958,-1.5064434153047337,0.022461625013980784,0.5837354432273372,0.617212485207032,1.0286737357216835,-0.33107280612672585,1.156954223564074,1.6225125874791648,1.192256828066868,-1.5025287077969698,0.25601052032772537,0.7958139755166332,0.6662314087217032,-0.31883711049572594,0.7305497409286638,-0.4409031692872242,-0.3899897811819947,-0.32379370370259475,2.1474042908292867,1.6616853844877293,1.3505372859912341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6315527448994418,-0.03767198658840243,0.9521365173216508,0.07248187704038435,0.22008544787846093,0.1231038349718678,-0.3047113708081779,-0.07250825320724713,0.2456453328217012,0.4176367108626152,0.10428273249939307,1.5988874663119224,2.023108613724392,-1.4832391681237416,0.16019184853506907,0.8257242726949741,-1.075395316211468,0.2806457676371855,0.7235707362818965,-1.7055287656846692,0.1631604717809844,2.656852802152286,1.13122494223348,0.02528038542567256,-0.6602825500119315,-1.5064434153047337,0.044404126781303656,0.564443378580603,0.5983902349972988,1.014822448854536,-0.34302726366165115,1.156954223564074,1.5898021668479128,1.1781394445759747,-1.4941603207948508,0.22486980072832646,0.7649340763063911,0.6460091246415274,-0.31883711049572594,0.7305497409286638,-0.35948434207262825,-0.36033629081708257,-0.3806123203649305,0.3019939495672898,2.0007657702963932,-0.3084680141415165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6315527448994418,-0.03767198658840243,0.9521365173216508,0.07248187704038435,0.22008544787846093,0.1231038349718678,-0.3047113708081779,-0.07250825320724713,0.2456453328217012,0.4176367108626152,0.10428273249939307,1.5988874663119224,2.023108613724392,-1.4832391681237416,0.16019184853506907,0.8257242726949741,-1.075395316211468,0.2806457676371855,0.7235707362818965,-1.7055287656846692,0.1631604717809844,2.656852802152286,1.13122494223348,0.02528038542567256,-0.6602825500119315,-1.5064434153047337,0.044404126781303656,0.564443378580603,0.5983902349972988,1.014822448854536,-0.34302726366165115,1.156954223564074,1.5898021668479128,1.1781394445759747,-1.4941603207948508,0.22486980072832646,0.7649340763063911,0.6460091246415274,-0.31883711049572594,0.7305497409286638,-0.35948434207262825,-0.36033629081708257,-0.3806123203649305,0.3019939495672898,2.0007657702963932,-0.3084680141415165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9892292885806504,0.8732536491730895,0.9815503390895816,-0.3076609698309287,-0.20775882616559407,-0.5391189728229305,0.5219725543451246,-0.1697187541066695,-0.5040427142724835,0.2639488771316606,-0.5217909998818715,0.9607450220841592,0.8133757377985782,-0.8798113665016286,0.7603881135038323,0.8607459913436646,-0.6770874651436212,1.1127972478991317,0.7382083115579439,-1.2189597603249402,0.8166363861939511,-0.9982587822525631,1.1197071725019063,0.5918124636359288,-0.9691230242490596,-0.8776290739919265,-0.2732210192550887,1.0764869277460043,1.0979641259806316,1.0886959788126571,0.9002363199705777,1.156954223564074,1.0236610891652111,0.3862570520135106,-0.1328344600550896,0.9414996375070228,1.4755617501513338,1.022649165634799,-0.4880995776843087,-0.26024633285576193,-0.2764066513031703,-0.3813633141791203,-0.3665256849589231,-0.10117963309243566,1.7973175388111946,0.4288676748063725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.7732736395655809,0.4488451143296671,0.8344812302499288,-0.2566839597140859,0.0061633108564334285,-0.6337222310793303,1.082936646413437,0.06492728254710868,-0.6368988238841111,-0.02752804890980492,-0.5892143249075462,1.0883735109297121,0.8617650528356108,-0.9236550691051472,0.4602899810194507,0.7006467060925073,-0.6698455042151149,0.6967215077681586,0.5918325587974698,-0.5827771987561193,1.102532098749624,-0.9982587822525631,0.98471330333006,0.4561478633790686,-0.9073549784905132,-0.9714301353310102,-0.24778543242860576,0.7742445816138365,0.8030822060281464,0.936331823274032,0.1949233254099864,1.156954223564074,1.00778978964633,0.3743227885227311,-0.47683102417077006,0.6330295347763389,1.0183829486894889,0.7774539711626692,-0.4895462654380573,-0.26024633285576193,-0.4404713971467666,-0.42018242533288536,-0.4163853593882104,-0.0005409242135715488,0.8139844199660698,-0.18557873265020164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4830832362015816,-0.23434911249145185,0.8246766229939521,0.22249993538423585,0.25573913738213216,0.3123103514846673,-0.5704312038931679,0.007941816502619685,0.5113575520449565,0.18975475050292392,0.43658340584021815,1.2160019997752645,2.1198872437984573,-1.4484334217586676,-0.07214218951735538,0.7957056567103821,-1.2057506129245814,0.02532656346590662,0.6503828599016594,-1.251606353873322,-1.7155827821562948,1.8344526956611948,0.8620213551275293,-0.20512187115882466,-0.4337994701195319,-1.464754073116095,0.20907132671289586,0.3546421755473695,0.3936982639664513,0.8809266758054409,-0.6777520746395589,1.156954223564074,1.4427022924367745,1.0078578611766404,-1.5008882457275627,0.1498576700436188,0.2547347350535512,0.5170920636304077,0.06019508098639958,-0.34281267233779744,2.293368317875133,-0.3899897811819947,-0.32379370370259475,2.1474042908292867,1.6616853844877293,1.3505372859912341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6315527448994418,-0.02732055890929456,0.9423319100656742,0.1919137293141302,0.23791229263029656,0.2177070932282676,-0.5113823520965035,0.01799807521635304,0.3405425539728638,0.12615978482114962,0.4413993576277663,1.7903301995802512,2.168276558835489,-1.4682400067067485,0.2182753580481752,0.8557428886795659,-1.075395316211468,0.23336443353139316,0.7479666950753089,0.4566846515361706,-0.3677887086795511,0.09827469306889157,1.1860198033936966,-0.11909993060728265,-0.5779250329450049,-1.4890728532984912,0.11264242042741936,0.5640414605671293,0.597998104784596,1.0332908313440663,-0.5223441266855303,1.156954223564074,1.7773545916316988,1.2497450255206521,-1.4841745768228942,0.4749751863103625,0.5613979578462838,0.677606443516802,-0.268203039114526,-0.26024633285576193,-0.4166883592860487,-0.36033629081708257,-0.3806123203649305,0.3019939495672898,2.0007657702963932,-0.3084680141415165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
