,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1584404499,Redunca fulvorufula,-1.344682,36.982503,1,2.4525719,148.0,39.0,1621.09,63.96,-0.58,3.9,135.79,83052.0,83052.0,228.0,140.0,12.0,117.23,125.79,1518.9,149.25,136.48,480.0,159.0,68.0,0.00945503,192.0,205.0,173.0,680.0,144.0,9.0,76.0,317.0,31.0,260.0,39.0,128.0,74.0,1213.0,282.0,111.0,171.0,202.0,176.0
1,1802677614,Redunca fulvorufula,-1.256585,36.994378000000005,1,0.9126808,148.0,39.0,1637.61,66.13,-0.54,3.9,149.56,83358.0,83358.0,229.0,139.0,12.0,118.1,126.64,1545.71,151.09,138.13,482.0,159.0,68.0,0.007052943,193.0,206.0,174.0,758.0,156.0,10.0,75.0,351.0,37.0,284.0,47.0,130.0,75.0,1212.0,284.0,111.0,173.0,203.0,177.0
2,1807271499,Redunca fulvorufula,0.317023,37.080779,1,5.0849805,149.0,23.0,1711.66,60.56,-0.61,1.75,120.25,75006.0,75006.0,235.0,95.0,12.0,128.05,159.47,1304.4,156.6,146.75,415.5,98.0,60.0,0.014755819,173.0,181.0,167.0,675.0,115.0,21.0,55.0,238.0,91.0,179.0,124.0,158.0,81.0,581.0,273.0,80.0,193.0,181.0,177.0
3,665914008,Redunca fulvorufula,-1.15,36.349998,1,1.3984972,124.0,33.0,1593.01,66.33,-0.52,3.8,149.84,76806.0,76806.0,215.0,122.0,12.0,112.76,122.34,1602.91,151.23,132.74,437.0,155.0,74.0,0.043174535,178.0,191.0,159.0,760.0,169.0,16.0,71.0,387.0,59.0,178.0,73.0,133.0,76.0,1240.0,270.0,96.0,174.0,185.0,161.0
4,665914658,Redunca fulvorufula,-1.466667,37.049999,1,4.9170804,137.0,30.0,1611.89,66.95,-0.61,4.05,124.94,82656.0,82656.0,226.0,142.0,12.0,116.37,125.39,1511.57,147.29,134.58,476.5,151.0,65.0,0.012279205,191.0,205.0,171.0,629.0,140.0,5.0,81.0,291.0,20.0,250.0,24.0,127.0,73.0,1281.0,281.0,109.0,172.0,200.0,174.0
5,923218863,Redunca fulvorufula,-2.436428,34.820568,1,6.0492597,127.0,35.0,1557.18,50.23,-0.46,2.85,198.19,88020.0,88020.0,242.0,158.0,12.0,116.72,116.72,1352.59,141.62,136.77,513.5,138.0,69.0,0.003374764,204.0,212.0,190.0,843.0,133.0,12.0,59.0,362.0,62.0,325.0,62.0,111.0,76.0,879.0,274.0,129.0,145.0,211.0,190.0
6,1580333594,Redunca fulvorufula,-0.741556,36.384659,1,4.3583164,122.0,19.0,1683.61,61.45,-0.61,2.75,117.3,74106.0,74106.0,224.0,100.0,12.0,120.26,155.95,1644.86,154.42,140.58,417.5,360.0,77.0,0.012441205,171.0,182.0,159.0,649.0,118.0,31.0,45.0,264.0,114.0,208.0,126.0,155.0,81.0,889.0,275.0,85.0,190.0,179.0,177.0
7,923207013,Redunca fulvorufula,-2.486436,35.023487,1,4.493305,108.0,17.0,1518.12,52.34,-0.48,3.15,185.83,84006.0,84006.0,230.0,149.0,12.0,112.21,122.29,1470.14,140.43,134.75,485.5,290.0,62.0,0.0072403145,194.0,203.0,179.0,788.0,126.0,12.0,62.0,350.0,52.0,318.0,54.0,111.0,76.0,969.0,265.0,120.0,145.0,203.0,183.0
8,583490775,Redunca fulvorufula,-1.18333,36.35,1,2.5523803,124.0,33.0,1643.94,67.51,-0.54,3.75,150.95,81558.0,81558.0,227.0,133.0,12.0,117.3,127.03,1593.43,150.3,136.93,470.5,155.0,74.0,0.062347636,189.0,201.0,170.0,764.0,172.0,15.0,73.0,393.0,54.0,299.0,69.0,134.0,77.0,1187.0,280.0,107.0,173.0,196.0,173.0
9,686466999,Redunca fulvorufula,-3.3623989112317,35.8508128067276,1,4.4369264,141.0,36.0,1667.39,70.32,-0.64,4.45,122.97,95508.0,95508.0,244.0,177.0,12.0,115.49,126.67,2033.37,158.75,149.53,559.5,156.0,70.0,0.007181837,221.0,234.0,198.0,592.0,136.0,1.0,86.0,296.0,5.0,217.0,8.0,116.0,71.0,1456.0,303.0,140.0,163.0,234.0,202.0
10,583490768,Redunca fulvorufula,-1.05,36.56667,1,4.5360003,102.0,10.0,1619.89,61.92,-0.45,3.85,173.69,79326.0,79326.0,220.0,127.0,12.0,114.42,124.24,1657.26,149.1,135.31,453.5,106.0,75.0,0.058223817,183.0,197.0,164.0,888.0,198.0,20.0,73.0,460.0,73.0,337.0,90.0,133.0,76.0,1248.0,277.0,102.0,175.0,191.0,167.0
