,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1990498567,Bos grunniens mutus,48.010406,107.259322,1,4.38117,123.0,21.0,636.97,52.12,-0.51,38.65,23.01,7987.5,7987.5,-179.0,89.0,3.0,0.0,0.0,5220.91,121.57,121.57,-127.75,226.0,68.0,0.06323886,-36.0,134.0,-223.0,312.0,93.0,2.0,113.0,226.0,7.0,226.0,7.0,131.0,25.0,13801.0,206.0,-299.0,505.0,134.0,-223.0
1,1931507949,Bos grunniens mutus,35.412082,93.85031500000001,1,2.483081,122.0,15.0,567.47,60.17,-0.6,23.3,22.69,3240.0,828.0,-83.0,11.0,0.0,6.07,7.68,3589.48,93.3,93.3,-318.5,35.0,76.0,0.005831596,-44.0,60.0,-151.0,226.0,59.0,1.0,109.0,151.0,3.0,151.0,4.0,140.0,37.0,8286.0,131.0,-241.0,372.0,60.0,-141.0
2,1883916412,Bos grunniens mutus,48.883521,88.40265,1,2.5479712,114.0,21.0,447.46,47.84,-0.39,29.9,25.06,3277.5,1827.0,-166.0,21.0,0.0,0.0,2.0,3877.05,90.78,90.78,-346.5,302.0,68.0,0.028402543,-71.0,67.0,-210.0,274.0,57.0,4.0,74.0,146.0,17.0,146.0,18.0,111.0,27.0,10838.0,134.0,-277.0,411.0,67.0,-192.0
3,1880665721,Bos grunniens mutus,32.657754,98.381468,1,5.6785216,122.0,9.0,777.11,44.49,-0.32,19.55,56.4,8883.0,5902.5,-8.0,37.0,0.0,22.52,23.48,3542.09,107.87,107.87,-177.25,396.0,76.0,0.026442485,7.0,91.0,-87.0,531.0,116.0,3.0,96.0,317.0,11.0,317.0,12.0,147.0,42.0,6950.0,162.0,-184.0,346.0,91.0,-78.0
4,1837741937,Bos grunniens mutus,33.434453999999995,77.657995,1,3.8888454,120.0,19.0,493.92,73.72,-0.68,24.9,16.53,2016.0,735.0,-133.0,3.0,0.0,2.25,18.16,3535.06,88.53,82.33,-356.5,229.0,63.0,0.10110549,-58.0,48.0,-169.0,160.0,30.0,5.0,46.0,68.0,23.0,59.0,32.0,114.0,31.0,8490.0,123.0,-239.0,362.0,47.0,-99.0
5,1677264274,Bos grunniens mutus,33.946575,97.264976,1,3.065779,61.0,16.0,612.15,34.98,-0.31,21.75,43.56,3645.0,843.0,-60.0,14.0,0.0,10.57,11.86,3438.57,94.01,94.01,-293.75,1908.0,76.0,0.009006016,-31.0,63.0,-134.0,422.0,95.0,3.0,95.0,256.0,11.0,256.0,11.0,141.0,39.0,7714.0,132.0,-229.0,361.0,63.0,-125.0
6,1453331413,Bos grunniens mutus,45.940513,100.007145,1,3.7833214,152.0,19.0,762.16,79.11,-0.79,35.3,12.23,13891.5,9615.0,-120.0,96.0,3.0,1.49,3.81,5801.74,137.89,137.89,-78.5,58.0,70.0,0.024854643,-4.0,152.0,-173.0,163.0,50.0,2.0,112.0,117.0,6.0,117.0,6.0,147.0,30.0,12707.0,233.0,-257.0,490.0,152.0,-153.0
7,1453331365,Bos grunniens mutus,47.999078000000004,105.161929,1,5.414408,118.0,19.0,797.08,70.7,-0.7,38.8,16.94,16516.5,11085.0,-134.0,122.0,5.0,0.58,10.12,6105.38,143.3,143.3,-5.0,126.0,61.0,0.0066381358,7.0,174.0,-182.0,240.0,66.0,2.0,105.0,166.0,7.0,166.0,7.0,147.0,28.0,13783.0,252.0,-268.0,520.0,174.0,-147.0
8,1453276119,Bos grunniens mutus,35.08209,102.45016899999999,1,5.367667,125.0,13.0,778.11,45.4,-0.25,21.45,57.75,10321.5,6607.5,-7.0,52.0,2.0,21.38,21.38,3678.39,110.31,99.41,-169.25,386.0,60.0,0.036714505,14.0,102.0,-88.0,581.0,117.0,2.0,87.0,319.0,10.0,316.0,10.0,145.0,39.0,7357.0,172.0,-198.0,370.0,97.0,-88.0
9,1453203778,Bos grunniens mutus,31.860691999999997,98.93729,1,3.797041,122.0,12.0,640.89,55.02,-0.07,18.55,66.65,3420.0,744.0,-31.0,8.0,0.0,16.79,18.23,3061.65,90.59,90.59,-260.25,75.0,65.0,0.03215847,-23.0,57.0,-112.0,595.0,132.0,3.0,98.0,360.0,11.0,360.0,12.0,143.0,43.0,6624.0,123.0,-209.0,332.0,57.0,-102.0
10,1453203699,Bos grunniens mutus,30.057979,101.607669,1,4.6578393,125.0,14.0,808.44,48.25,0.09,16.65,108.57,10920.0,6705.0,24.0,58.0,2.0,32.58,32.58,2841.44,99.17,99.17,-89.0,752.0,65.0,0.05468251,30.0,99.0,-50.0,889.0,183.0,4.0,92.0,522.0,17.0,522.0,17.0,130.0,43.0,5822.0,156.0,-143.0,299.0,99.0,-50.0
11,1291166420,Bos grunniens mutus,28.209872999999998,83.819018,1,4.737736,114.0,21.0,1221.57,65.69,0.6,11.6,474.01,69264.0,69264.0,144.0,153.0,10.0,61.2,59.93,3333.13,127.76,127.76,336.0,302.0,53.0,0.04172476,160.0,203.0,96.0,3082.0,830.0,3.0,116.0,2178.0,31.0,2178.0,37.0,108.0,47.0,4287.0,258.0,32.0,226.0,203.0,105.0
12,1038288516,Bos grunniens mutus,28.092112,86.82079300000001,1,2.4075792,122.0,12.0,424.32,61.95,-0.27,16.15,39.07,10.5,0.0,-71.0,-44.0,0.0,8.06,10.71,2311.64,63.62,57.28,-392.0,75.0,57.0,0.056541026,-76.0,-1.0,-149.0,308.0,100.0,1.0,124.0,224.0,11.0,213.0,15.0,138.0,46.0,5823.0,54.0,-245.0,299.0,-6.0,-138.0
