,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1325939939,Cervus nippon,33.9644000323974,134.4299,1,5.4684653,122.0,32.0,918.88,0.0,0.52,21.7,232.62,61578.0,48945.0,72.0,221.0,8.0,34.17,34.17,3485.31,109.92,109.92,241.5,201.0,60.0,0.03320603,142.0,239.0,47.0,1907.0,277.0,50.0,49.0,728.0,176.0,728.0,176.0,72.0,25.0,7488.0,287.0,2.0,285.0,239.0,47.0
1,1830963676,Cervus nippon,36.21335,138.78542,1,5.753843,106.0,16.0,1029.99,20.78,0.11,24.8,113.9,52758.0,33096.0,62.0,203.0,7.0,34.79,34.79,4350.4,126.09,126.09,198.0,381.0,57.0,0.0966375,122.0,231.0,13.0,1153.0,159.0,39.0,48.0,454.0,125.0,454.0,125.0,109.0,30.0,8556.0,297.0,-58.0,355.0,231.0,13.0
2,1830964127,Cervus nippon,36.411159999999995,139.30913999999999,1,3.0855896,101.0,17.0,1040.52,13.26,0.19,23.5,134.17,61002.0,48900.0,85.0,221.0,8.0,37.69,37.69,4178.28,124.92,124.92,251.5,409.0,51.0,0.0059781396,141.0,245.0,39.0,1287.0,194.0,34.0,57.0,567.0,110.0,567.0,110.0,99.0,29.0,8075.0,307.0,-27.0,334.0,245.0,39.0
3,1830964990,Cervus nippon,36.250556,138.99805600000002,1,0.7559941,106.0,16.0,1052.75,18.89,0.14,23.55,126.53,59940.0,48225.0,84.0,217.0,8.0,38.18,38.18,4222.61,126.55,126.55,243.25,381.0,57.0,0.030492928,138.0,243.0,36.0,1227.0,186.0,34.0,56.0,541.0,110.0,541.0,110.0,104.0,30.0,8102.0,306.0,-32.0,338.0,243.0,36.0
4,1883934677,Cervus nippon,34.681242,135.844048,1,5.046656,122.0,27.0,1072.41,0.0,0.34,23.3,175.2,61506.0,49215.0,75.0,217.0,8.0,36.8,36.8,4404.56,132.58,142.55,254.5,553.0,58.0,0.04825775,142.0,247.0,41.0,1636.0,238.0,57.0,43.0,607.0,184.0,571.0,184.0,97.0,29.0,8115.0,312.0,-12.0,324.0,243.0,41.0
5,1831170645,Cervus nippon,34.680556,135.846944,1,5.046656,122.0,27.0,1072.41,0.0,0.34,23.3,175.2,61506.0,49215.0,75.0,217.0,8.0,36.8,36.8,4404.56,132.58,142.55,254.5,553.0,58.0,0.04825775,142.0,247.0,41.0,1636.0,238.0,57.0,43.0,607.0,184.0,571.0,184.0,97.0,29.0,8115.0,312.0,-12.0,324.0,243.0,41.0
6,1830963824,Cervus nippon,35.1594,140.26241000000002,1,-3.4e+38,122.0,32.0,907.05,0.0,0.53,19.6,247.92,65718.0,65718.0,104.0,225.0,8.0,48.34,39.88,2930.71,104.69,68.86,278.0,201.0,60.0,-3.4e+38,152.0,238.0,68.0,1936.0,261.0,79.0,33.0,631.0,270.0,503.0,340.0,73.0,26.0,6640.0,285.0,14.0,271.0,178.0,68.0
7,1829704890,Cervus nippon,36.105709999999995,139.1021,1,1.1078473,106.0,16.0,1042.76,16.07,0.19,23.85,129.45,57096.0,40527.0,80.0,211.0,7.0,38.17,38.17,4174.16,125.24,125.24,224.75,381.0,57.0,0.019681059,132.0,237.0,28.0,1281.0,189.0,30.0,58.0,555.0,101.0,555.0,101.0,107.0,30.0,8204.0,301.0,-45.0,346.0,237.0,28.0
8,1325944419,Cervus nippon,34.2665000328183,131.3167,1,3.3944347,122.0,32.0,958.62,0.0,0.49,22.05,224.39,58896.0,47010.0,68.0,215.0,8.0,34.06,36.95,3700.91,115.65,120.23,229.75,201.0,60.0,0.008994831,136.0,235.0,42.0,1896.0,325.0,72.0,49.0,776.0,248.0,706.0,263.0,82.0,27.0,7539.0,289.0,-5.0,294.0,199.0,64.0
9,1325943179,Cervus nippon,34.832900033586604,135.4338,1,3.3232477,122.0,27.0,1042.54,18.25,0.29,23.45,163.29,68454.0,61149.0,84.0,242.0,8.0,35.46,35.46,4272.86,128.21,133.89,306.75,553.0,58.0,0.008716628,158.0,263.0,58.0,1473.0,205.0,63.0,38.0,529.0,205.0,485.0,205.0,83.0,26.0,8051.0,324.0,13.0,311.0,227.0,58.0
