,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,699209007,Tapirus terrestris,-23.51384,-64.65427,1,1.7356439,120.0,15.0,1561.19,50.95,-0.46,11.0,118.03,85050.0,85050.0,208.0,184.0,12.0,84.88,84.88,4105.85,171.01,154.09,465.0,138.0,62.0,0.054340232,197.0,240.0,142.0,850.0,172.0,4.0,89.0,476.0,20.0,470.0,20.0,131.0,53.0,3884.0,307.0,60.0,247.0,233.0,142.0
1,1836636957,Tapirus terrestris,-17.655236,-63.132177,1,0.7237538,139.0,21.0,1646.29,41.34,-0.31,5.95,229.0,105480.0,105480.0,253.0,215.0,12.0,92.85,99.42,3134.65,167.88,167.88,621.5,102.0,47.0,0.0033310642,244.0,265.0,211.0,1143.0,197.0,36.0,53.0,527.0,140.0,527.0,156.0,108.0,64.0,2205.0,323.0,155.0,168.0,265.0,213.0
2,699209187,Tapirus terrestris,-25.1347,-58.11976,1,1.5008085,112.0,15.0,1638.64,33.7,-0.31,10.55,168.77,97974.0,97974.0,227.0,212.0,12.0,81.34,81.34,4806.95,192.54,176.23,569.0,134.0,59.0,0.0003879711,227.0,271.0,181.0,1129.0,150.0,29.0,40.0,417.0,133.0,381.0,133.0,122.0,53.0,3490.0,341.0,115.0,226.0,265.0,181.0
3,699209202,Tapirus terrestris,-24.98733,-58.312490000000004,1,1.5707964,142.0,26.0,1655.31,36.45,-0.36,10.65,155.17,98478.0,98478.0,229.0,213.0,12.0,82.85,103.77,4817.4,193.85,177.27,571.0,101.0,59.0,0.00047568633,228.0,273.0,182.0,1052.0,133.0,22.0,39.0,380.0,123.0,345.0,125.0,124.0,54.0,3521.0,343.0,114.0,229.0,267.0,194.0
4,233881030,Tapirus terrestris,-25.6276,-54.5374,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
5,382068929,Tapirus terrestris,-25.11942,-58.161030000000004,1,1.5008085,112.0,15.0,1638.64,33.7,-0.31,10.55,168.77,97974.0,97974.0,227.0,212.0,12.0,81.34,81.34,4806.95,192.54,176.23,569.0,134.0,59.0,0.0003879711,227.0,271.0,181.0,1129.0,150.0,29.0,40.0,417.0,133.0,381.0,133.0,122.0,53.0,3490.0,341.0,115.0,226.0,265.0,181.0
6,233879813,Tapirus terrestris,-26.8037,-59.615669999999994,1,3.1899447,137.0,34.0,1618.09,34.48,-0.31,11.65,153.79,92556.0,92556.0,219.0,204.0,12.0,77.57,77.57,5054.13,194.56,177.98,524.0,170.0,55.0,0.00062474504,214.0,265.0,162.0,1124.0,141.0,28.0,46.0,402.0,101.0,379.0,101.0,130.0,52.0,4055.0,339.0,91.0,248.0,261.0,162.0
7,1847549392,Tapirus terrestris,-15.915129,-52.383703000000004,1,6.192836,142.0,22.0,1819.37,67.56,-0.14,4.55,269.32,108558.0,108558.0,307.0,204.0,12.0,124.31,132.42,1898.91,170.72,163.26,652.5,105.0,43.0,0.001552804,251.0,264.0,230.0,1559.0,310.0,5.0,82.0,809.0,25.0,388.0,44.0,131.0,67.0,1407.0,334.0,139.0,195.0,258.0,230.0
8,382068907,Tapirus terrestris,-25.02949,-58.14924,1,2.1339495,142.0,26.0,1640.86,35.5,-0.33,10.45,165.74,98262.0,98262.0,228.0,212.0,12.0,81.8,102.16,4798.89,192.79,176.38,571.0,101.0,59.0,0.00045738957,227.0,272.0,182.0,1104.0,143.0,27.0,40.0,404.0,129.0,374.0,130.0,122.0,54.0,3486.0,341.0,116.0,225.0,266.0,194.0
9,382068828,Tapirus terrestris,-25.65273,-54.522690000000004,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
10,233881156,Tapirus terrestris,-24.728089999999998,-64.63975,1,3.522181,122.0,18.0,1540.21,57.28,-0.57,11.6,86.57,79812.0,79812.0,199.0,169.0,12.0,82.73,82.73,4085.26,169.99,153.19,422.0,340.0,63.0,0.008386526,185.0,231.0,128.0,658.0,148.0,3.0,97.0,395.0,11.0,385.0,11.0,139.0,53.0,4067.0,300.0,38.0,262.0,222.0,128.0
11,1572395597,Tapirus terrestris,-14.126447,-47.744366,1,4.3087473,129.0,31.0,1494.51,83.35,0.18,2.95,423.93,93852.0,93852.0,259.0,175.0,12.0,104.76,112.04,1349.03,131.9,135.37,557.5,123.0,48.0,0.000967067,217.0,226.0,206.0,1824.0,347.0,4.0,80.0,912.0,21.0,258.0,47.0,102.0,69.0,787.0,288.0,142.0,146.0,217.0,212.0
12,1880488077,Tapirus terrestris,-22.428767999999998,-52.202357,1,4.5053434,143.0,10.0,1632.84,28.77,-0.29,7.2,202.62,96840.0,96840.0,249.0,201.0,12.0,90.8,114.87,3338.12,169.17,169.17,569.0,66.0,49.0,0.00092386134,224.0,252.0,187.0,1163.0,168.0,33.0,45.0,448.0,132.0,448.0,180.0,125.0,64.0,2551.0,309.0,114.0,195.0,252.0,203.0
13,382068927,Tapirus terrestris,-25.006729999999997,-58.18776,1,1.3903891,112.0,15.0,1644.05,35.1,-0.35,10.65,158.1,97956.0,97956.0,227.0,212.0,12.0,82.0,102.65,4806.6,193.31,176.76,568.0,134.0,59.0,0.00015120693,227.0,272.0,180.0,1067.0,146.0,24.0,41.0,400.0,124.0,358.0,125.0,123.0,53.0,3521.0,342.0,114.0,228.0,266.0,193.0
14,699209204,Tapirus terrestris,-24.9945,-58.31231,1,1.5707964,142.0,26.0,1655.31,36.45,-0.36,10.65,155.17,98478.0,98478.0,229.0,213.0,12.0,82.85,103.77,4817.4,193.85,177.27,571.0,101.0,59.0,0.00047568633,228.0,273.0,182.0,1052.0,133.0,22.0,39.0,380.0,123.0,345.0,125.0,124.0,54.0,3521.0,343.0,114.0,229.0,267.0,194.0
15,699209196,Tapirus terrestris,-25.00927,-58.09514,1,2.1339495,142.0,26.0,1640.86,35.5,-0.33,10.45,165.74,98262.0,98262.0,228.0,212.0,12.0,81.8,102.16,4798.89,192.79,176.38,571.0,101.0,59.0,0.00045738957,227.0,272.0,182.0,1104.0,143.0,27.0,40.0,404.0,129.0,374.0,130.0,122.0,54.0,3486.0,341.0,116.0,225.0,266.0,194.0
16,382068911,Tapirus terrestris,-25.130470000000003,-58.08619,1,1.5008085,112.0,15.0,1638.64,33.7,-0.31,10.55,168.77,97974.0,97974.0,227.0,212.0,12.0,81.34,81.34,4806.95,192.54,176.23,569.0,134.0,59.0,0.0003879711,227.0,271.0,181.0,1129.0,150.0,29.0,40.0,417.0,133.0,381.0,133.0,122.0,53.0,3490.0,341.0,115.0,226.0,265.0,181.0
17,1457605942,Tapirus terrestris,-13.111029,-53.170995,1,6.1824427,134.0,16.0,1891.12,60.94,-0.06,3.4,292.5,106362.0,106362.0,313.0,185.0,12.0,137.28,146.37,1609.69,177.8,160.64,637.0,74.0,41.0,0.0030268882,246.0,254.0,229.0,1771.0,302.0,3.0,78.0,887.0,23.0,433.0,43.0,143.0,70.0,1069.0,338.0,134.0,204.0,251.0,230.0
18,382068890,Tapirus terrestris,-24.96167,-58.280080000000005,1,1.5707964,142.0,26.0,1655.31,36.45,-0.36,10.65,155.17,98478.0,98478.0,229.0,213.0,12.0,82.85,103.77,4817.4,193.85,177.27,571.0,101.0,59.0,0.00047568633,228.0,273.0,182.0,1052.0,133.0,22.0,39.0,380.0,123.0,345.0,125.0,124.0,54.0,3521.0,343.0,114.0,229.0,267.0,194.0
19,665914029,Tapirus terrestris,-20.233334,-56.366665000000005,1,4.437543,128.0,49.0,1706.12,30.68,-0.21,6.3,250.26,107280.0,107280.0,270.0,216.0,12.0,100.81,100.81,3524.6,177.51,177.51,640.0,235.0,60.0,0.007997239,248.0,271.0,215.0,1346.0,222.0,28.0,53.0,581.0,117.0,581.0,117.0,117.0,64.0,2319.0,330.0,149.0,181.0,271.0,215.0
