,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1893957640,Ovis canadensis,31.055591999999997,-115.32361100000001,1,0.9292475,148.0,9.0,1527.16,88.93,-0.89,13.6,19.73,73656.0,73656.0,184.0,164.0,12.0,70.6,158.96,4821.41,178.55,70.6,388.0,117.0,57.0,0.09968101,170.0,239.0,114.0,169.0,23.0,1.0,54.0,67.0,7.0,47.0,67.0,162.0,55.0,4861.0,328.0,34.0,294.0,114.0,173.0
1,1893957535,Ovis canadensis,27.496667,-112.38888899999999,1,2.0013273,135.0,13.0,1721.31,92.16,-0.92,13.65,16.2,91638.0,91638.0,218.0,208.0,12.0,85.25,183.76,4762.67,185.96,185.96,502.0,40.0,65.0,0.058375318,212.0,277.0,152.0,135.0,36.0,0.0,90.0,79.0,2.0,79.0,39.0,156.0,55.0,4864.0,355.0,72.0,283.0,277.0,222.0
2,1893957533,Ovis canadensis,27.5225,-112.39,1,-3.4e+38,135.0,13.0,1734.58,92.51,-0.93,13.7,15.52,93150.0,93150.0,221.0,212.0,12.0,85.94,185.26,4803.29,187.28,187.28,511.0,40.0,65.0,-3.4e+38,215.0,280.0,154.0,130.0,31.0,0.0,91.0,74.0,1.0,74.0,39.0,156.0,54.0,4907.0,359.0,75.0,284.0,280.0,225.0
3,1893957592,Ovis canadensis,31.681666999999997,-115.382778,1,0.8324011,148.0,9.0,1689.88,93.43,-0.93,15.55,11.67,84078.0,84078.0,201.0,188.0,12.0,74.73,182.75,5613.76,196.45,74.73,436.0,117.0,57.0,0.04523449,194.0,270.0,128.0,111.0,17.0,0.0,56.0,44.0,5.0,33.0,44.0,174.0,53.0,5507.0,365.0,41.0,324.0,128.0,204.0
4,1895999240,Ovis canadensis,26.586389,-112.27417,1,4.2550817,130.0,23.0,1659.68,89.64,-0.9,12.1,22.18,87174.0,87174.0,219.0,197.0,12.0,86.34,174.1,4246.38,176.5,176.5,494.0,310.0,73.0,0.042066596,202.0,262.0,151.0,172.0,39.0,0.0,97.0,108.0,0.0,108.0,50.0,153.0,57.0,4303.0,337.0,73.0,264.0,262.0,202.0
5,1895326089,Ovis canadensis,24.7995,-110.740167,1,2.4258533,118.0,48.0,1706.86,85.53,-0.86,11.75,33.39,93996.0,93996.0,230.0,214.0,12.0,92.4,180.37,3988.25,173.02,173.02,537.0,137.0,68.0,0.065808274,217.0,274.0,165.0,247.0,70.0,1.0,108.0,165.0,4.0,165.0,42.0,146.0,58.0,4221.0,341.0,90.0,251.0,274.0,221.0
6,1893957576,Ovis canadensis,30.031833000000002,-114.793333,1,0.91476864,148.0,9.0,1619.21,92.59,-0.93,13.05,13.91,77166.0,77166.0,196.0,162.0,12.0,75.54,167.15,4988.49,188.36,75.54,419.0,117.0,57.0,0.012764805,178.0,244.0,125.0,120.0,19.0,0.0,61.0,49.0,2.0,35.0,49.0,171.0,57.0,4583.0,340.0,45.0,295.0,125.0,179.0
7,1893274703,Ovis canadensis,27.474721999999996,-112.59138899999999,1,3.493152,135.0,13.0,1671.94,89.89,-0.9,12.65,20.8,84618.0,84618.0,209.0,185.0,12.0,82.61,177.02,4670.16,182.92,182.92,468.0,40.0,65.0,0.024067897,196.0,257.0,141.0,169.0,39.0,0.0,80.0,89.0,3.0,89.0,56.0,160.0,57.0,4499.0,340.0,63.0,277.0,257.0,202.0
8,1893957609,Ovis canadensis,30.397778000000002,-114.94333300000001,1,1.34838,148.0,9.0,1536.65,88.68,-0.89,13.1,20.6,72288.0,72288.0,183.0,155.0,12.0,71.11,158.91,4838.68,180.19,71.11,386.0,117.0,57.0,0.015496115,167.0,233.0,114.0,174.0,25.0,1.0,56.0,64.0,5.0,52.0,64.0,165.0,56.0,4650.0,326.0,36.0,290.0,114.0,168.0
9,665914544,Ovis canadensis,30.466772,-115.100761,1,1.3064759,148.0,9.0,1396.01,80.37,-0.8,12.6,34.45,62910.0,62910.0,160.0,137.0,9.0,63.93,144.47,4500.01,165.34,76.16,328.0,117.0,57.0,0.05312102,145.0,210.0,95.0,274.0,42.0,1.0,61.0,119.0,8.0,67.0,113.0,155.0,56.0,4546.0,298.0,23.0,275.0,96.0,145.0
10,1893957500,Ovis canadensis,27.570556,-112.53888899999998,1,2.3301637,135.0,13.0,1621.31,87.91,-0.88,12.5,24.71,81918.0,81918.0,201.0,180.0,12.0,79.65,172.84,4568.06,177.01,177.01,449.0,40.0,65.0,0.059593387,189.0,250.0,135.0,196.0,45.0,1.0,80.0,104.0,4.0,104.0,64.0,156.0,57.0,4485.0,330.0,59.0,271.0,250.0,196.0
11,1893957547,Ovis canadensis,31.709444,-115.375556,1,0.8324011,148.0,9.0,1689.88,93.43,-0.93,15.55,11.67,84078.0,84078.0,201.0,188.0,12.0,74.73,182.75,5613.76,196.45,74.73,436.0,117.0,57.0,0.04523449,194.0,270.0,128.0,111.0,17.0,0.0,56.0,44.0,5.0,33.0,44.0,174.0,53.0,5507.0,365.0,41.0,324.0,128.0,204.0
12,1893274677,Ovis canadensis,26.341110999999998,-111.704722,1,5.3381853,118.0,48.0,1693.02,89.37,-0.89,12.1,23.55,93204.0,93204.0,230.0,214.0,12.0,87.86,180.08,4355.49,178.03,178.03,536.0,137.0,68.0,0.026488336,216.0,276.0,164.0,180.0,47.0,0.0,94.0,111.0,2.0,111.0,45.0,147.0,56.0,4347.0,349.0,90.0,259.0,276.0,219.0
