,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1094473635,Equus hemionus,30.69,35.22,1,1.4456172,134.0,18.0,1618.68,95.92,-0.96,15.9,7.85,98010.0,98010.0,195.0,229.0,12.0,68.02,202.2,5567.82,202.2,68.02,508.0,125.0,76.0,0.010864829,227.0,293.0,149.0,66.0,14.0,0.0,94.0,39.0,0.0,0.0,39.0,130.0,45.0,5618.0,370.0,86.0,284.0,149.0,293.0
1,83755307,Equus hemionus,30.607287,34.834009,1,1.6886903,134.0,18.0,1416.94,90.75,-0.91,15.25,16.84,81828.0,81828.0,154.0,193.0,12.0,57.21,179.25,5058.59,179.25,57.21,403.0,125.0,76.0,0.013147159,189.0,253.0,116.0,131.0,27.0,0.0,103.0,79.0,0.0,0.0,79.0,120.0,45.0,5372.0,326.0,60.0,266.0,116.0,253.0
2,83755041,Equus hemionus,30.134565999999996,34.815032,1,0.22070192,134.0,18.0,1476.23,95.66,-0.96,16.0,7.87,86220.0,86220.0,163.0,206.0,12.0,60.88,186.07,5185.62,186.07,60.88,426.0,125.0,76.0,0.0024190769,199.0,267.0,123.0,64.0,13.0,0.0,88.0,37.0,0.0,0.0,37.0,123.0,44.0,5611.0,341.0,64.0,277.0,123.0,267.0
3,83755289,Equus hemionus,30.159239000000003,34.942615999999994,1,0.33618063,134.0,18.0,1548.2,96.38,-0.96,16.25,6.67,91242.0,91242.0,176.0,216.0,12.0,64.3,195.77,5433.06,195.77,64.3,459.0,125.0,76.0,0.008593019,211.0,280.0,132.0,56.0,12.0,0.0,93.0,33.0,0.0,0.0,33.0,127.0,44.0,5738.0,357.0,72.0,285.0,132.0,280.0
4,48392515,Equus hemionus,30.571332,34.881054999999996,1,1.4410074,134.0,18.0,1410.93,91.0,-0.91,15.35,16.33,81234.0,81234.0,152.0,193.0,12.0,56.81,178.68,5052.37,178.68,56.81,399.0,125.0,76.0,0.009432986,188.0,252.0,114.0,127.0,26.0,0.0,99.0,76.0,0.0,0.0,76.0,119.0,44.0,5411.0,325.0,59.0,266.0,114.0,252.0
5,83756016,Equus hemionus,30.495942,34.713605,1,2.45865,139.0,18.0,1344.67,89.96,-0.9,15.25,17.76,76212.0,76212.0,139.0,183.0,11.0,53.72,170.23,4833.92,170.23,53.72,365.0,114.0,77.0,0.023324361,176.0,240.0,103.0,135.0,28.0,0.0,97.0,82.0,0.0,0.0,82.0,115.0,44.0,5370.0,311.0,50.0,261.0,103.0,240.0
6,1094480441,Equus hemionus,30.15,34.94,1,0.33618063,134.0,18.0,1548.2,96.38,-0.96,16.25,6.67,91242.0,91242.0,176.0,216.0,12.0,64.3,195.77,5433.06,195.77,64.3,459.0,125.0,76.0,0.008593019,211.0,280.0,132.0,56.0,12.0,0.0,93.0,33.0,0.0,0.0,33.0,127.0,44.0,5738.0,357.0,72.0,285.0,132.0,280.0
7,48392300,Equus hemionus,30.353031,34.876575,1,2.2049477,134.0,18.0,1484.49,94.48,-0.94,15.7,10.15,87138.0,87138.0,167.0,206.0,12.0,61.07,187.28,5223.27,187.28,61.07,436.0,125.0,76.0,0.01263773,202.0,268.0,126.0,82.0,17.0,0.0,98.0,48.0,0.0,0.0,48.0,123.0,44.0,5543.0,342.0,67.0,275.0,126.0,268.0
8,1094477272,Equus hemionus,30.49,34.71,1,2.45865,139.0,18.0,1344.67,89.96,-0.9,15.25,17.76,76212.0,76212.0,139.0,183.0,11.0,53.72,170.23,4833.92,170.23,53.72,365.0,114.0,77.0,0.023324361,176.0,240.0,103.0,135.0,28.0,0.0,97.0,82.0,0.0,0.0,82.0,115.0,44.0,5370.0,311.0,50.0,261.0,103.0,240.0
9,1094464308,Equus hemionus,30.49,34.72,1,2.45865,139.0,18.0,1344.67,89.96,-0.9,15.25,17.76,76212.0,76212.0,139.0,183.0,11.0,53.72,170.23,4833.92,170.23,53.72,365.0,114.0,77.0,0.023324361,176.0,240.0,103.0,135.0,28.0,0.0,97.0,82.0,0.0,0.0,82.0,115.0,44.0,5370.0,311.0,50.0,261.0,103.0,240.0
10,1094464093,Equus hemionus,30.49,35.08,1,1.5266593,134.0,18.0,1520.81,94.54,-0.95,15.85,10.11,89262.0,89262.0,172.0,210.0,12.0,62.55,191.79,5352.67,191.79,62.55,448.0,125.0,76.0,0.030120976,206.0,273.0,130.0,83.0,17.0,0.0,99.0,48.0,0.0,0.0,48.0,126.0,45.0,5596.0,349.0,70.0,279.0,130.0,273.0
11,1580032978,Equus hemionus,50.047985,8.456414,1,3.1497793,129.0,18.0,786.37,46.66,-0.24,18.3,79.72,42012.0,25872.0,30.0,133.0,5.0,13.07,46.97,4914.33,127.8,127.8,107.5,161.0,63.0,0.0051279017,97.0,179.0,13.0,596.0,65.0,36.0,19.0,189.0,115.0,189.0,128.0,85.0,32.0,6477.0,242.0,-21.0,263.0,179.0,56.0
12,83758940,Equus hemionus,31.494148,34.93581,1,4.380424,130.0,40.0,1371.91,89.59,-0.75,14.3,46.44,79182.0,79182.0,151.0,184.0,12.0,54.01,172.46,4930.13,159.48,54.01,395.0,243.0,68.0,0.02521923,183.0,242.0,115.0,343.0,80.0,0.0,106.0,217.0,0.0,0.0,217.0,118.0,46.0,5116.0,314.0,61.0,253.0,115.0,242.0
