,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,665795689,Ozotoceros bezoarticus,-16.75,-57.700001,1,2.1418612,137.0,28.0,1809.5,49.07,-0.3,5.45,228.49,113400.0,113400.0,299.0,233.0,12.0,114.57,121.09,2594.61,175.8,171.19,686.5,183.0,52.0,0.00040154916,262.0,278.0,233.0,1262.0,223.0,19.0,66.0,602.0,69.0,567.0,107.0,122.0,65.0,1879.0,346.0,161.0,185.0,276.0,239.0
1,899939681,Ozotoceros bezoarticus,-28.577674,-57.082676,1,4.35016,81.0,13.0,1526.1,30.27,-0.06,11.8,205.86,91206.0,91206.0,207.0,206.0,12.0,69.11,69.11,5183.28,191.16,142.38,517.0,1105.0,43.0,0.00022969139,211.0,264.0,159.0,1439.0,166.0,66.0,23.0,434.0,245.0,357.0,245.0,119.0,50.0,4115.0,336.0,99.0,237.0,239.0,159.0
2,665798555,Ozotoceros bezoarticus,-34.099998,-53.83333199999999,1,1.671173,121.0,19.0,1162.14,32.13,-0.02,10.45,195.65,71190.0,71190.0,160.0,168.0,12.0,46.9,134.32,4417.92,136.79,46.9,399.0,1118.0,53.0,0.002978209,165.0,210.0,120.0,1143.0,108.0,77.0,8.0,305.0,265.0,287.0,305.0,97.0,48.0,3543.0,275.0,74.0,201.0,120.0,181.0
3,1802646881,Ozotoceros bezoarticus,-34.521716999999995,-65.70230500000001,1,2.419124,109.0,9.0,1529.49,66.92,-0.67,15.9,53.52,70848.0,70848.0,163.0,155.0,10.0,56.84,56.84,6259.13,204.05,204.05,332.0,47.0,61.0,0.0018806462,164.0,234.0,90.0,506.0,75.0,11.0,56.0,214.0,35.0,214.0,35.0,167.0,51.0,5590.0,331.0,5.0,326.0,234.0,90.0
4,1703203220,Ozotoceros bezoarticus,-34.231103000000004,-66.122407,1,3.1685836,109.0,9.0,1512.24,67.2,-0.67,15.9,52.86,70182.0,70182.0,161.0,155.0,10.0,56.78,56.78,6130.4,201.1,201.1,325.0,47.0,61.0,0.004831055,162.0,232.0,89.0,496.0,79.0,9.0,61.0,223.0,30.0,223.0,30.0,164.0,50.0,5577.0,326.0,2.0,324.0,232.0,89.0
5,1847465123,Ozotoceros bezoarticus,-34.392388000000004,-65.95281700000001,1,2.6221695,109.0,9.0,1522.18,67.35,-0.67,15.9,52.78,70506.0,70506.0,162.0,155.0,10.0,56.88,56.88,6191.74,202.52,202.52,328.0,47.0,61.0,0.0025002512,163.0,233.0,89.0,497.0,77.0,9.0,59.0,218.0,31.0,218.0,31.0,165.0,50.0,5597.0,328.0,3.0,325.0,233.0,89.0
6,1836564125,Ozotoceros bezoarticus,-34.085632000000004,-65.957699,1,2.4570868,109.0,9.0,1502.89,65.33,-0.65,15.7,56.07,69948.0,69948.0,162.0,155.0,10.0,57.1,57.1,6017.8,198.84,198.84,326.0,47.0,61.0,0.0026264924,162.0,231.0,89.0,521.0,84.0,10.0,61.0,231.0,33.0,231.0,33.0,163.0,50.0,5509.0,323.0,2.0,321.0,231.0,89.0
7,1339199749,Ozotoceros bezoarticus,-20.095917,-55.965729,1,5.318474,136.0,24.0,1717.15,33.45,-0.18,6.05,259.27,106902.0,106902.0,274.0,214.0,12.0,97.57,102.91,3413.42,177.17,177.17,637.5,122.0,51.0,0.0005239002,247.0,269.0,215.0,1401.0,233.0,29.0,54.0,612.0,118.0,612.0,179.0,119.0,65.0,2229.0,328.0,146.0,182.0,269.0,215.0
8,1703203116,Ozotoceros bezoarticus,-34.270158,-66.011248,1,2.6991682,109.0,9.0,1518.63,67.4,-0.67,15.85,52.74,70362.0,70362.0,162.0,155.0,10.0,56.91,56.91,6168.11,202.06,202.06,328.0,47.0,61.0,0.0019814284,163.0,233.0,89.0,495.0,78.0,9.0,60.0,220.0,30.0,220.0,30.0,165.0,50.0,5601.0,327.0,3.0,324.0,233.0,89.0
9,1249286902,Ozotoceros bezoarticus,-20.368015,-46.571605,1,4.365265,133.0,37.0,1405.92,58.35,0.11,5.3,321.61,78678.0,78678.0,217.0,155.0,12.0,87.34,93.69,2117.77,131.34,138.17,444.0,98.0,47.0,0.019138044,182.0,198.0,155.0,1585.0,299.0,16.0,75.0,808.0,55.0,665.0,83.0,116.0,68.0,1746.0,252.0,82.0,170.0,196.0,161.0
