,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1571119891,Oreamnos americanus,47.874337,-123.42347600000001,1,0.9664492,129.0,19.0,658.1,47.06,0.71,13.2,372.34,22126.5,10620.0,28.0,75.0,3.0,14.78,107.04,3867.47,95.39,13.14,53.0,154.0,66.0,0.04394675,56.0,120.0,3.0,2270.0,374.0,45.0,61.0,1051.0,170.0,194.0,983.0,84.0,38.0,4698.0,186.0,-31.0,217.0,7.0,117.0
1,1563433366,Oreamnos americanus,39.765733000000004,-105.952703,1,4.7404046,137.0,15.0,679.59,40.66,0.02,21.5,72.19,6399.0,3972.0,-46.0,32.0,1.0,12.67,45.87,4198.42,114.55,53.45,-207.5,392.0,43.0,0.059978753,-11.0,90.0,-104.0,695.0,72.0,42.0,15.0,201.0,147.0,171.0,176.0,135.0,38.0,7676.0,179.0,-173.0,352.0,-31.0,0.0
2,1668857204,Oreamnos americanus,39.481654,-106.038352,1,5.690941,132.0,12.0,748.92,48.37,-0.26,21.85,54.47,7668.0,4530.0,-29.0,38.0,2.0,15.12,50.89,4502.3,124.41,111.27,-174.25,74.0,50.0,0.08182914,0.0,102.0,-95.0,553.0,61.0,34.0,17.0,164.0,117.0,161.0,127.0,147.0,39.0,7805.0,197.0,-173.0,370.0,97.0,11.0
3,1305176586,Oreamnos americanus,47.861963,-123.46707099999999,1,0.9664492,129.0,19.0,658.1,47.06,0.71,13.2,372.34,22126.5,10620.0,28.0,75.0,3.0,14.78,107.04,3867.47,95.39,13.14,53.0,154.0,66.0,0.04394675,56.0,120.0,3.0,2270.0,374.0,45.0,61.0,1051.0,170.0,194.0,983.0,84.0,38.0,4698.0,186.0,-31.0,217.0,7.0,117.0
4,1563438104,Oreamnos americanus,47.538253000000005,-123.37948300000001,1,3.614227,135.0,13.0,709.05,48.27,0.71,13.3,395.62,28386.0,11718.0,37.0,82.0,4.0,15.97,114.04,4110.08,101.43,14.12,81.0,98.0,61.0,0.1069721,66.0,130.0,12.0,2466.0,405.0,46.0,61.0,1142.0,177.0,203.0,1071.0,89.0,40.0,4739.0,199.0,-22.0,221.0,15.0,128.0
5,1291131503,Oreamnos americanus,47.831257,-123.47331399999999,1,1.3118248,95.0,17.0,655.84,44.4,0.73,13.1,395.64,21681.0,10467.0,27.0,74.0,3.0,14.73,106.71,3854.06,95.03,13.08,50.0,557.0,46.0,0.059998706,54.0,119.0,2.0,2389.0,392.0,47.0,61.0,1103.0,178.0,203.0,1034.0,84.0,39.0,4690.0,184.0,-31.0,215.0,6.0,116.0
6,1291135942,Oreamnos americanus,40.732917,-110.84692199999999,1,2.7840247,142.0,11.0,691.01,54.27,0.01,21.0,73.69,7398.0,4452.0,-30.0,45.0,2.0,14.03,118.81,4344.95,118.81,18.89,-167.0,194.0,48.0,0.03370013,-1.0,101.0,-89.0,700.0,77.0,40.0,20.0,216.0,133.0,133.0,211.0,127.0,36.0,7631.0,194.0,-151.0,345.0,-86.0,101.0
7,1890703672,Oreamnos americanus,47.801264,-123.542606,1,5.313934,118.0,15.0,622.62,36.15,0.76,12.8,432.95,16950.0,9477.0,22.0,66.0,2.0,14.27,101.81,3662.59,90.93,12.76,30.0,165.0,54.0,0.03187053,46.0,110.0,-4.0,2570.0,418.0,52.0,60.0,1179.0,195.0,221.0,1106.0,82.0,38.0,4605.0,174.0,-38.0,212.0,0.0,106.0
8,1305147037,Oreamnos americanus,47.81691,-123.584774,1,1.1710452,118.0,15.0,587.26,27.76,0.78,12.5,468.19,11544.0,6382.5,16.0,58.0,2.0,13.79,96.44,3460.9,86.53,12.36,6.0,165.0,54.0,0.06911359,36.0,100.0,-11.0,2717.0,438.0,56.0,59.0,1239.0,209.0,236.0,1164.0,80.0,38.0,4545.0,162.0,-46.0,208.0,-7.0,96.0
9,1305147020,Oreamnos americanus,47.911358,-123.476396,1,0.9664492,129.0,19.0,658.1,47.06,0.71,13.2,372.34,22126.5,10620.0,28.0,75.0,3.0,14.78,107.04,3867.47,95.39,13.14,53.0,154.0,66.0,0.04394675,56.0,120.0,3.0,2270.0,374.0,45.0,61.0,1051.0,170.0,194.0,983.0,84.0,38.0,4698.0,186.0,-31.0,217.0,7.0,117.0
