,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1850950860,Oryx gazella,-19.110117,16.191992000000006,POINT (16.191992 -19.110117),1,5.611494,141.0,41.0,1945.75,78.26,-0.78,10.35,50.71,97056.0,97056.0,260.0,183.0,12.0,116.74,116.74,3938.23,205.89,177.68,547.0,110.0,60.0,0.0014210729,224.0,262.0,171.0,423.0,110.0,0.0,108.0,283.0,1.0,191.0,1.0,171.0,60.0,3698.0,347.0,63.0,284.0,250.0,171.0
1,1,1453525887,Oryx gazella,-24.548549,16.022185999999998,POINT (16.022186 -24.548549),1,4.748335,128.0,8.0,1507.98,92.51,-0.93,8.75,16.99,72720.0,72720.0,194.0,141.0,12.0,79.73,96.99,3841.23,166.77,152.41,404.5,16.0,60.0,0.019625748,168.0,204.0,125.0,113.0,34.0,0.0,113.0,84.0,2.0,55.0,3.0,145.0,63.0,3091.0,275.0,45.0,230.0,203.0,132.0
2,2,1339202904,Oryx gazella,-20.759605,16.794764999999998,POINT (16.794765 -20.759605),1,2.7379918,150.0,3.0,1778.08,75.2,-0.75,9.3,56.19,82620.0,82620.0,226.0,149.0,12.0,101.24,101.24,3937.81,192.7,169.02,457.0,32.0,65.0,0.003156644,191.0,225.0,142.0,441.0,107.0,0.0,105.0,290.0,0.0,185.0,0.0,171.0,63.0,3347.0,310.0,40.0,270.0,218.0,142.0
3,3,922481983,Oryx gazella,-18.505737,20.761328,POINT (20.761328 -18.505737),1,0.08042738,150.0,3.0,1825.64,69.98,-0.7,10.1,66.5,94104.0,94104.0,250.0,173.0,12.0,108.84,115.21,3203.65,188.84,172.03,528.0,32.0,53.0,0.00035384792,218.0,252.0,165.0,548.0,143.0,0.0,110.0,359.0,0.0,159.0,0.0,158.0,56.0,3554.0,341.0,60.0,281.0,245.0,165.0
4,4,1339162696,Oryx gazella,-19.007269,14.473543,POINT (14.473543 -19.007269),1,0.58359766,137.0,19.0,1718.46,81.38,-0.81,7.95,47.26,92466.0,92466.0,242.0,172.0,12.0,105.19,105.19,3295.39,181.68,155.39,529.5,113.0,74.0,0.0036738785,214.0,240.0,171.0,320.0,85.0,0.0,116.0,235.0,0.0,60.0,0.0,141.0,61.0,2815.0,315.0,84.0,231.0,232.0,171.0
5,5,922482658,Oryx gazella,-21.529013,15.795392,POINT (15.795392 -21.529013),1,0.33542007,131.0,25.0,1805.36,83.83,-0.84,8.35,38.56,85086.0,85086.0,231.0,149.0,12.0,99.17,99.17,4313.21,193.08,174.42,483.5,38.0,76.0,0.02754728,197.0,227.0,152.0,292.0,78.0,0.0,113.0,210.0,0.0,164.0,0.0,170.0,65.0,3018.0,321.0,62.0,259.0,224.0,152.0
6,6,899936099,Oryx gazella,-21.327437,23.339081,POINT (23.339081 -21.327437),1,0.41369626,151.0,5.0,1830.24,78.75,-0.79,10.95,46.76,93744.0,93744.0,239.0,191.0,12.0,100.09,105.11,3870.31,191.43,185.39,511.0,31.0,58.0,0.00050372176,217.0,256.0,157.0,389.0,96.0,0.0,96.0,233.0,2.0,207.0,6.0,161.0,56.0,4144.0,339.0,55.0,284.0,254.0,157.0
7,7,1880518776,Oryx gazella,-24.457465,15.776145,POINT (15.776145 -24.457465),1,3.8022034,128.0,8.0,1525.57,94.62,-0.95,7.75,13.14,76806.0,76806.0,207.0,147.0,12.0,82.18,98.94,3734.79,154.06,154.06,434.5,16.0,60.0,0.008589733,178.0,210.0,140.0,82.0,25.0,0.0,115.0,60.0,2.0,60.0,3.0,141.0,65.0,2748.0,277.0,62.0,215.0,210.0,145.0
8,8,1850893838,Oryx gazella,-24.5027,15.77,POINT (15.77 -24.5027),1,4.442799,128.0,8.0,1514.45,95.18,-0.95,7.65,11.92,77544.0,77544.0,208.0,150.0,12.0,81.72,98.31,3691.32,153.05,153.05,439.5,16.0,60.0,0.010390139,179.0,211.0,142.0,73.0,22.0,0.0,99.0,52.0,2.0,52.0,3.0,138.0,65.0,2744.0,277.0,66.0,211.0,211.0,146.0
9,9,1838373535,Oryx gazella,-25.29939,20.52973,POINT (20.52973 -25.29939),1,5.1070194,150.0,5.0,1869.6,87.22,-0.87,15.65,23.85,87948.0,87948.0,227.0,196.0,12.0,94.03,94.03,5216.78,210.74,192.65,439.0,27.0,50.0,0.0019053348,203.0,269.0,125.0,239.0,46.0,1.0,88.0,134.0,5.0,108.0,5.0,186.0,54.0,5637.0,353.0,9.0,344.0,263.0,125.0
