,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1436960033,Tragulus javanicus,-5.45,105.266667,POINT (105.266667 -5.45),1,-3.4e+38,122.0,19.0,1634.96,16.5,0.24,0.95,699.49,114966.0,114966.0,300.0,224.0,12.0,131.89,131.89,911.81,136.4,138.84,700.5,161.0,58.0,-3.4e+38,266.0,269.0,263.0,2139.0,285.0,98.0,39.0,829.0,317.0,584.0,825.0,91.0,89.0,294.0,317.0,215.0,102.0,264.0,263.0
1,1,865749173,Tragulus javanicus,-7.5,111.0,POINT (111 -7.5),1,5.3383327,118.0,44.0,1630.7,54.33,0.27,1.9,570.12,108882.0,108882.0,298.0,205.0,12.0,126.45,138.78,1360.16,154.94,132.57,666.0,237.0,58.0,0.01898468,252.0,258.0,245.0,2229.0,341.0,33.0,62.0,999.0,127.0,399.0,151.0,98.0,74.0,501.0,318.0,187.0,131.0,250.0,248.0
2,2,859412470,Tragulus javanicus,-1.516667,111.5,POINT (111.5 -1.516667),1,5.038714,127.0,20.0,1538.02,0.0,0.47,1.1,1041.41,109710.0,109710.0,285.0,216.0,12.0,123.47,124.46,687.28,124.03,124.37,670.0,215.0,44.0,0.012863882,254.0,256.0,248.0,2926.0,309.0,142.0,24.0,889.0,486.0,735.0,836.0,85.0,90.0,328.0,304.0,210.0,94.0,249.0,255.0
3,3,686368748,Tragulus javanicus,-7.5,110.0,POINT (110 -7.5),1,3.1431985,118.0,44.0,1515.12,35.19,0.51,1.15,947.38,103140.0,103140.0,283.0,201.0,12.0,126.01,126.01,937.25,121.61,129.59,624.5,237.0,58.0,0.033846706,239.0,242.0,234.0,3093.0,425.0,66.0,53.0,1223.0,245.0,951.0,266.0,90.0,81.0,359.0,291.0,181.0,110.0,238.0,234.0
4,4,665886161,Tragulus javanicus,-6.86667,106.083344,POINT (106.083344 -6.86667),1,-3.4e+38,121.0,24.0,1676.84,0.0,0.52,0.85,1031.73,115236.0,115236.0,304.0,224.0,12.0,129.17,129.17,1087.17,149.99,144.23,697.5,176.0,44.0,-3.4e+38,267.0,269.0,264.0,3525.0,439.0,149.0,37.0,1294.0,458.0,1168.0,1156.0,97.0,85.0,304.0,322.0,208.0,114.0,266.0,264.0
5,5,665847535,Tragulus javanicus,4.149159,98.202484,POINT (98.202484 4.149159),1,-3.4e+38,111.0,26.0,1676.78,18.52,0.3,1.25,749.97,116946.0,116946.0,310.0,229.0,12.0,126.24,148.92,937.04,145.89,133.79,721.5,0.0,44.0,-3.4e+38,270.0,276.0,265.0,2411.0,292.0,107.0,30.0,812.0,364.0,556.0,664.0,94.0,87.0,417.0,326.0,219.0,107.0,267.0,272.0
6,6,665847534,Tragulus javanicus,1.632727,98.752419,POINT (98.75241899999999 1.632727),1,-3.4e+38,97.0,29.0,1699.73,0.0,0.59,0.95,1266.99,114678.0,114678.0,308.0,222.0,12.0,137.54,137.94,667.85,146.48,135.23,704.5,1108.0,43.0,-3.4e+38,265.0,270.0,261.0,4141.0,431.0,236.0,18.0,1270.0,837.0,1099.0,1089.0,98.0,89.0,354.0,321.0,212.0,109.0,261.0,264.0
7,7,665847533,Tragulus javanicus,-0.15,104.609444,POINT (104.609444 -0.15),1,0.7820414,103.0,3.0,1549.21,0.0,0.42,1.0,969.05,113616.0,113616.0,297.0,226.0,12.0,125.38,134.77,574.4,127.16,128.68,698.0,177.0,37.0,0.0014913977,263.0,266.0,259.0,2671.0,301.0,149.0,18.0,805.0,546.0,698.0,788.0,83.0,90.0,300.0,310.0,218.0,92.0,260.0,262.0
8,8,665803501,Tragulus javanicus,-6.9833300000000005,106.300003,POINT (106.300003 -6.98333),1,-3.4e+38,123.0,28.0,1674.76,0.0,0.55,0.85,1081.4,114192.0,114192.0,302.0,221.0,12.0,128.67,128.67,1112.34,135.29,144.32,689.5,179.0,46.0,-3.4e+38,264.0,266.0,261.0,3724.0,473.0,156.0,37.0,1374.0,483.0,997.0,483.0,97.0,84.0,304.0,320.0,205.0,115.0,264.0,261.0
9,9,476860281,Tragulus javanicus,-6.87,106.2208,POINT (106.2208 -6.87),1,-3.4e+38,123.0,28.0,1672.96,0.0,0.55,0.85,1082.41,113472.0,113472.0,300.0,219.0,12.0,141.52,128.82,1108.83,149.88,143.89,684.5,179.0,46.0,-3.4e+38,263.0,265.0,260.0,3758.0,462.0,168.0,35.0,1351.0,507.0,1010.0,1187.0,98.0,84.0,301.0,319.0,203.0,116.0,262.0,260.0
