,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1850893399,Raphicerus melanotis,-34.057425,18.503766,POINT (18.503766 -34.057425),1,-3.4e+38,145.0,7.0,1166.42,71.52,-0.4,8.4,130.91,72450.0,72450.0,173.0,157.0,12.0,49.88,146.27,4080.24,134.82,49.88,412.0,49.0,64.0,-3.4e+38,167.0,205.0,129.0,699.0,120.0,17.0,63.0,332.0,60.0,63.0,332.0,99.0,53.0,3039.0,262.0,78.0,184.0,129.0,205.0
1,1,1703198391,Raphicerus melanotis,-33.96804,22.09428,POINT (22.09428 -33.96804),1,2.9449852,147.0,18.0,1246.08,63.41,-0.63,8.2,76.52,71154.0,71154.0,189.0,147.0,12.0,58.01,153.14,4032.2,139.39,92.61,404.0,92.0,73.0,0.023952471,165.0,202.0,127.0,456.0,45.0,32.0,11.0,125.0,103.0,111.0,108.0,118.0,57.0,2919.0,264.0,58.0,206.0,142.0,201.0
2,2,1839220103,Raphicerus melanotis,-34.036232,19.612007,POINT (19.612007 -34.036232),1,3.6399777,130.0,28.0,1234.84,73.46,-0.54,9.6,90.96,64872.0,64872.0,156.0,133.0,12.0,50.08,160.12,4626.11,160.12,50.08,352.0,41.0,61.0,0.10839365,150.0,192.0,106.0,567.0,79.0,23.0,42.0,223.0,73.0,73.0,223.0,120.0,55.0,3399.0,262.0,46.0,216.0,106.0,192.0
3,3,1838408068,Raphicerus melanotis,-34.24293,19.24658,POINT (19.24658 -34.24293),1,3.0462577,123.0,14.0,1151.19,65.19,-0.35,8.8,135.35,67086.0,67086.0,159.0,144.0,12.0,48.1,147.79,4216.63,147.79,48.1,374.0,60.0,65.0,0.018830873,155.0,193.0,115.0,747.0,108.0,25.0,51.0,315.0,78.0,78.0,315.0,103.0,53.0,3065.0,253.0,62.0,191.0,115.0,193.0
4,4,1802749804,Raphicerus melanotis,-34.813128000000006,19.959914,POINT (19.959914 -34.81312800000001),1,-3.4e+38,142.0,14.0,953.2,66.12,-0.46,7.1,126.35,72450.0,72450.0,167.0,170.0,12.0,43.04,118.87,3202.23,106.63,41.95,414.0,47.0,64.0,-3.4e+38,168.0,199.0,137.0,513.0,68.0,19.0,40.0,193.0,64.0,71.0,189.0,69.0,49.0,2509.0,238.0,98.0,140.0,143.0,199.0
5,5,1839225679,Raphicerus melanotis,-34.085,18.95,POINT (18.95 -34.085),1,2.5872192,131.0,28.0,1116.18,67.96,-0.1,9.05,185.01,63558.0,63558.0,147.0,139.0,12.0,44.4,147.07,4307.89,134.3,43.08,356.0,39.0,64.0,0.019111926,147.0,189.0,107.0,1010.0,157.0,30.0,57.0,442.0,99.0,102.0,431.0,99.0,52.0,3231.0,251.0,62.0,189.0,114.0,188.0
6,6,1838359101,Raphicerus melanotis,-34.126,22.0859,POINT (22.0859 -34.126),1,-3.4e+38,139.0,19.0,1172.91,64.02,-0.64,6.85,82.59,76428.0,76428.0,205.0,166.0,12.0,59.06,139.82,3429.5,127.12,88.73,443.5,72.0,64.0,-3.4e+38,177.0,208.0,147.0,422.0,46.0,28.0,15.0,126.0,87.0,89.0,109.0,101.0,57.0,2426.0,259.0,83.0,176.0,155.0,208.0
7,7,1913702556,Raphicerus melanotis,-34.024174,21.797566,POINT (21.797566 -34.024174),1,4.4709835,122.0,13.0,1291.13,70.1,-0.7,8.35,62.78,74664.0,74664.0,200.0,158.0,12.0,61.2,158.31,4104.06,143.94,96.26,428.5,59.0,65.0,0.021672625,173.0,209.0,136.0,386.0,41.0,26.0,15.0,110.0,81.0,84.0,99.0,122.0,57.0,2906.0,274.0,62.0,212.0,150.0,209.0
8,8,1839226591,Raphicerus melanotis,-34.022289,22.808222,POINT (22.808222 -34.022289),1,-3.4e+38,146.0,6.0,1136.6,45.03,-0.34,7.05,152.29,73998.0,73998.0,192.0,164.0,12.0,56.06,135.75,3398.09,135.75,86.56,425.5,44.0,61.0,-3.4e+38,171.0,202.0,140.0,746.0,73.0,53.0,10.0,210.0,171.0,171.0,180.0,97.0,57.0,2457.0,251.0,82.0,169.0,149.0,202.0
9,9,1838410978,Raphicerus melanotis,-34.3733,21.4107,POINT (21.4107 -34.3733),1,-3.4e+38,145.0,7.0,1234.6,58.37,-0.58,8.3,88.23,74466.0,74466.0,196.0,162.0,12.0,59.19,137.39,3872.17,137.39,67.3,427.0,43.0,74.0,-3.4e+38,172.0,208.0,136.0,514.0,61.0,28.0,20.0,149.0,101.0,101.0,141.0,114.0,56.0,2859.0,267.0,66.0,201.0,158.0,208.0
