,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1870396788,Capra ibex,44.77964,6.47733,POINT (6.47733 44.77964),1,0.70947284,92.0,14.0,539.16,5.76,0.62,16.1,215.54,7929.0,4374.0,-22.0,64.0,2.0,12.38,76.87,3119.39,87.33,18.59,-87.0,499.0,64.0,0.09394944,21.0,95.0,-49.0,1406.0,136.0,90.0,10.0,385.0,305.0,318.0,371.0,71.0,30.0,5740.0,150.0,-86.0,236.0,-7.0,95.0
1,1,1869296585,Capra ibex,44.79088,6.09839,POINT (6.09839 44.79088),1,6.173316,92.0,14.0,628.88,27.84,0.5,16.6,180.09,14172.0,10098.0,-5.0,77.0,3.0,14.39,88.71,3589.89,100.83,21.63,-39.0,499.0,67.0,0.10246269,40.0,116.0,-34.0,1253.0,120.0,79.0,11.0,348.0,273.0,282.0,327.0,80.0,32.0,5897.0,176.0,-74.0,250.0,9.0,115.0
2,2,1869319648,Capra ibex,45.05339,6.3672,POINT (6.3672 45.05339),1,3.1619067,110.0,19.0,499.65,0.0,0.68,15.9,245.19,6705.0,3822.0,-33.0,54.0,0.0,11.07,71.85,2941.41,81.84,11.07,-118.0,497.0,64.0,0.022519639,10.0,84.0,-59.0,1559.0,154.0,102.0,11.0,431.0,335.0,352.0,424.0,68.0,29.0,5712.0,136.0,-95.0,231.0,-46.0,84.0
3,3,82888311,Capra ibex,31.559183,35.420124,POINT (35.420124 31.559183),1,4.003156,134.0,18.0,1682.28,93.7,-0.94,16.55,12.32,105408.0,105408.0,206.0,250.0,12.0,68.54,210.28,5911.96,210.28,68.54,551.0,125.0,76.0,4.165991e-05,244.0,312.0,163.0,106.0,26.0,0.0,106.0,67.0,0.0,0.0,67.0,131.0,45.0,5918.0,390.0,101.0,289.0,163.0,312.0
4,4,82890811,Capra ibex,31.477201,35.3589,POINT (35.3589 31.477201),1,2.0757494,134.0,18.0,1596.65,90.35,-0.9,15.85,18.53,96498.0,96498.0,189.0,226.0,12.0,64.54,200.26,5646.05,200.26,64.54,497.0,125.0,76.0,0.08242314,223.0,288.0,146.0,154.0,38.0,0.0,106.0,96.0,0.0,0.0,96.0,130.0,46.0,5668.0,366.0,85.0,281.0,146.0,288.0
5,5,1870560410,Capra ibex,44.87348,6.3564,POINT (6.3564 44.87348),1,2.2033534,108.0,21.0,402.92,0.0,0.77,15.15,299.42,3825.0,798.0,-55.0,34.0,0.0,8.87,59.18,2419.32,59.18,9.14,-181.0,279.0,64.0,0.09357273,-15.0,57.0,-78.0,1748.0,175.0,115.0,11.0,488.0,370.0,370.0,482.0,59.0,27.0,5464.0,103.0,-111.0,214.0,-65.0,57.0
6,6,1870499357,Capra ibex,44.78353,6.3510300000000015,POINT (6.351030000000001 44.78353),1,1.043042,108.0,21.0,455.23,0.0,0.71,15.4,263.22,5598.0,3324.0,-40.0,48.0,0.0,10.31,65.81,2675.85,65.81,10.4,-137.0,279.0,64.0,0.049040638,1.0,74.0,-65.0,1589.0,157.0,102.0,11.0,441.0,338.0,338.0,431.0,63.0,28.0,5565.0,122.0,-98.0,220.0,-52.0,74.0
7,7,1861681532,Capra ibex,45.38743,7.15504,POINT (7.15504 45.38743),1,5.5993104,98.0,10.0,405.71,0.0,0.78,15.15,307.62,4005.0,804.0,-52.0,35.0,0.0,9.03,58.87,2412.23,58.87,9.2,-178.0,254.0,42.0,0.014384813,-13.0,58.0,-78.0,1812.0,173.0,129.0,8.0,487.0,405.0,405.0,467.0,61.0,28.0,5479.0,103.0,-113.0,216.0,-64.0,58.0
8,8,1869303850,Capra ibex,44.70092,6.09344,POINT (6.09344 44.70092),1,3.823055,108.0,21.0,688.53,21.77,0.39,16.9,157.04,18954.0,11484.0,7.0,86.0,4.0,15.97,96.52,3887.2,109.5,23.73,-6.0,279.0,67.0,0.14325188,53.0,129.0,-24.0,1137.0,108.0,70.0,11.0,320.0,251.0,257.0,290.0,86.0,33.0,5973.0,193.0,-66.0,259.0,20.0,128.0
9,9,1871268568,Capra ibex,44.11919,7.31257,POINT (7.31257 44.11919),1,3.282199,123.0,14.0,533.21,26.42,0.56,15.2,202.11,12648.0,6952.5,-5.0,82.0,2.0,13.79,84.48,2939.7,74.92,19.76,-31.0,341.0,54.0,0.09531416,35.0,108.0,-29.0,1219.0,121.0,68.0,13.0,351.0,257.0,257.0,306.0,62.0,28.0,5501.0,156.0,-61.0,217.0,11.0,107.0
